VTX, IDX, inPosition.x, inPosition.y, inPosition.z, inColor.x, inColor.y, inColor.z, inColor.w
3701, 3701, 135.8615, -337.91791, 263.12299, 263.12299, 0.00, 1.00, 1.00
3702, 3702, 135.8615, -337.91791, 263.12299, 263.12299, 0.00, 1.00, 1.00
3703, 3703, 131.96577, -347.58124, 265.3877, 265.3877, 0.00, 1.00, 1.00
3704, 3704, 128.78548, -347.58112, 259.91742, 259.91742, 0.00, 1.00, 1.00
3705, 3705, 127.51857, -346.89777, 260.65399, 260.65399, 0.00, 1.00, 1.00
3706, 3706, 127.51857, -346.89777, 260.65399, 260.65399, 0.00, 1.00, 1.00
3707, 3707, 131.41429, -337.23444, 258.38928, 258.38928, 0.00, 1.00, 1.00
3708, 3708, 131.41429, -337.23444, 258.38928, 258.38928, 0.00, 1.00, 1.00
3709, 3709, 132.6812, -337.91779, 257.65271, 257.65271, 0.00, 1.00, 1.00
3710, 3710, 132.6812, -337.91779, 257.65271, 257.65271, 0.00, 1.00, 1.00
3711, 3711, 128.78548, -347.58112, 259.91742, 259.91742, 0.00, 1.00, 1.00
3712, 3712, 131.96577, -347.58124, 265.3877, 265.3877, 0.00, 1.00, 1.00
3713, 3713, 128.78548, -347.58112, 259.91742, 259.91742, 0.00, 1.00, 1.00
3714, 3714, 130.69887, -346.89789, 266.12427, 266.12427, 0.00, 1.00, 1.00
3715, 3715, 127.51857, -346.89777, 260.65399, 260.65399, 0.00, 1.00, 1.00
3716, 3716, 134.59459, -337.23456, 263.85956, 263.85956, 0.00, 1.00, 1.00
3717, 3717, 131.41429, -337.23444, 258.38928, 258.38928, 0.00, 1.00, 1.00
3718, 3718, 135.8615, -337.91791, 263.12299, 263.12299, 0.00, 1.00, 1.00
3719, 3719, 132.6812, -337.91779, 257.65271, 257.65271, 0.00, 1.00, 1.00
3720, 3720, 153.64598, -752.78906, 168.65201, 168.65201, 0.00, 1.00, 1.00
3721, 3721, 153.53651, -752.10571, 167.19064, 167.19064, 0.00, 1.00, 1.00
3722, 3722, 153.53651, -752.10571, 167.19064, 167.19064, 0.00, 1.00, 1.00
3723, 3723, 153.87294, -742.44238, 171.68423, 171.68423, 0.00, 1.00, 1.00
3724, 3724, 153.87294, -742.44238, 171.68423, 171.68423, 0.00, 1.00, 1.00
3725, 3725, 153.98241, -743.12573, 173.1456, 173.1456, 0.00, 1.00, 1.00
3726, 3726, 153.98241, -743.12573, 173.1456, 173.1456, 0.00, 1.00, 1.00
3727, 3727, 153.64598, -752.78906, 168.65201, 168.65201, 0.00, 1.00, 1.00
3728, 3728, 159.95589, -752.78894, 168.17941, 168.17941, 0.00, 1.00, 1.00
3729, 3729, 159.84642, -752.10559, 166.71805, 166.71805, 0.00, 1.00, 1.00
3730, 3730, 159.84642, -752.10559, 166.71805, 166.71805, 0.00, 1.00, 1.00
3731, 3731, 160.18285, -742.44226, 171.21164, 171.21164, 0.00, 1.00, 1.00
3732, 3732, 160.18285, -742.44226, 171.21164, 171.21164, 0.00, 1.00, 1.00
3733, 3733, 160.29231, -743.12561, 172.673, 172.673, 0.00, 1.00, 1.00
3734, 3734, 160.29231, -743.12561, 172.673, 172.673, 0.00, 1.00, 1.00
3735, 3735, 159.95589, -752.78894, 168.17941, 168.17941, 0.00, 1.00, 1.00
3736, 3736, 153.64598, -752.78906, 168.65201, 168.65201, 0.00, 1.00, 1.00
3737, 3737, 159.95589, -752.78894, 168.17941, 168.17941, 0.00, 1.00, 1.00
3738, 3738, 153.53651, -752.10571, 167.19064, 167.19064, 0.00, 1.00, 1.00
3739, 3739, 159.84642, -752.10559, 166.71805, 166.71805, 0.00, 1.00, 1.00
3740, 3740, 153.87294, -742.44238, 171.68423, 171.68423, 0.00, 1.00, 1.00
3741, 3741, 160.18285, -742.44226, 171.21164, 171.21164, 0.00, 1.00, 1.00
3742, 3742, 153.98241, -743.12573, 173.1456, 173.1456, 0.00, 1.00, 1.00
3743, 3743, 160.29231, -743.12561, 172.673, 172.673, 0.00, 1.00, 1.00
3744, 3744, 216.69398, 103.73131, -38.68937, -38.68937, 0.00, 1.00, 0.00
3745, 3745, 208.80907, 103.73131, -38.99507, -38.99507, 0.00, 1.00, 0.00
3746, 3746, 208.80907, 103.73131, -38.99507, -38.99507, 0.00, 1.00, 0.00
3747, 3747, 208.99016, 102.17589, -43.66594, -43.66594, 0.00, 1.00, 0.00
3748, 3748, 208.99016, 102.17589, -43.66594, -43.66594, 0.00, 1.00, 0.00
3749, 3749, 216.87508, 102.17589, -43.36025, -43.36025, 0.00, 1.00, 0.00
3750, 3750, 216.87508, 102.17589, -43.36025, -43.36025, 0.00, 1.00, 0.00
3751, 3751, 216.69398, 103.73131, -38.68937, -38.68937, 0.00, 1.00, 0.00
3752, 3752, 216.60579, 96.89073, -36.41484, -36.41484, 0.00, 1.00, 0.00
3753, 3753, 208.72087, 96.89073, -36.72054, -36.72054, 0.00, 1.00, 0.00
3754, 3754, 208.72087, 96.89073, -36.72054, -36.72054, 0.00, 1.00, 0.00
3755, 3755, 208.90196, 95.33531, -41.39141, -41.39141, 0.00, 1.00, 0.00
3756, 3756, 208.90196, 95.33531, -41.39141, -41.39141, 0.00, 1.00, 0.00
3757, 3757, 216.78688, 95.33531, -41.08572, -41.08572, 0.00, 1.00, 0.00
3758, 3758, 216.78688, 95.33531, -41.08572, -41.08572, 0.00, 1.00, 0.00
3759, 3759, 216.60579, 96.89073, -36.41484, -36.41484, 0.00, 1.00, 0.00
3760, 3760, 216.69398, 103.73131, -38.68937, -38.68937, 0.00, 1.00, 0.00
3761, 3761, 216.60579, 96.89073, -36.41484, -36.41484, 0.00, 1.00, 0.00
3762, 3762, 208.80907, 103.73131, -38.99507, -38.99507, 0.00, 1.00, 0.00
3763, 3763, 208.72087, 96.89073, -36.72054, -36.72054, 0.00, 1.00, 0.00
3764, 3764, 208.99016, 102.17589, -43.66594, -43.66594, 0.00, 1.00, 0.00
3765, 3765, 208.90196, 95.33531, -41.39141, -41.39141, 0.00, 1.00, 0.00
3766, 3766, 216.87508, 102.17589, -43.36025, -43.36025, 0.00, 1.00, 0.00
3767, 3767, 216.78688, 95.33531, -41.08572, -41.08572, 0.00, 1.00, 0.00
3768, 3768, 216.61435, 96.81721, -36.63564, -36.63564, 0.00, 1.00, 1.00
3769, 3769, 208.72943, 96.81721, -36.94133, -36.94133, 0.00, 1.00, 1.00
3770, 3770, 208.72943, 96.81721, -36.94133, -36.94133, 0.00, 1.00, 1.00
3771, 3771, 208.72943, 97.55467, -36.94133, -36.94133, 0.00, 1.00, 1.00
3772, 3772, 208.72943, 97.55467, -36.94133, -36.94133, 0.00, 1.00, 1.00
3773, 3773, 216.61435, 97.55467, -36.63564, -36.63564, 0.00, 1.00, 1.00
3774, 3774, 216.61435, 97.55467, -36.63564, -36.63564, 0.00, 1.00, 1.00
3775, 3775, 216.61435, 96.81721, -36.63564, -36.63564, 0.00, 1.00, 1.00
3776, 3776, 216.78461, 96.81721, -41.02692, -41.02692, 0.00, 1.00, 1.00
3777, 3777, 208.89969, 96.81721, -41.3326, -41.3326, 0.00, 1.00, 1.00
3778, 3778, 208.89969, 96.81721, -41.3326, -41.3326, 0.00, 1.00, 1.00
3779, 3779, 208.89969, 97.55467, -41.3326, -41.3326, 0.00, 1.00, 1.00
3780, 3780, 208.89969, 97.55467, -41.3326, -41.3326, 0.00, 1.00, 1.00
3781, 3781, 216.78461, 97.55467, -41.02692, -41.02692, 0.00, 1.00, 1.00
3782, 3782, 216.78461, 97.55467, -41.02692, -41.02692, 0.00, 1.00, 1.00
3783, 3783, 216.78461, 96.81721, -41.02692, -41.02692, 0.00, 1.00, 1.00
3784, 3784, 216.61435, 96.81721, -36.63564, -36.63564, 0.00, 1.00, 1.00
3785, 3785, 216.78461, 96.81721, -41.02692, -41.02692, 0.00, 1.00, 1.00
3786, 3786, 208.72943, 96.81721, -36.94133, -36.94133, 0.00, 1.00, 1.00
3787, 3787, 208.89969, 96.81721, -41.3326, -41.3326, 0.00, 1.00, 1.00
3788, 3788, 208.72943, 97.55467, -36.94133, -36.94133, 0.00, 1.00, 1.00
3789, 3789, 208.89969, 97.55467, -41.3326, -41.3326, 0.00, 1.00, 1.00
3790, 3790, 216.61435, 97.55467, -36.63564, -36.63564, 0.00, 1.00, 1.00
3791, 3791, 216.78461, 97.55467, -41.02692, -41.02692, 0.00, 1.00, 1.00
3792, 3792, 213.59918, 97.30839, -41.10348, -41.10348, 0.00, 1.00, 1.00
3793, 3793, 212.51834, 97.48631, -40.71342, -40.71342, 0.00, 1.00, 1.00
3794, 3794, 212.51834, 97.48631, -40.71342, -40.71342, 0.00, 1.00, 1.00
3795, 3795, 212.75089, 100.53867, -41.46132, -41.46132, 0.00, 1.00, 1.00
3796, 3796, 212.75089, 100.53867, -41.46132, -41.46132, 0.00, 1.00, 1.00
3797, 3797, 213.83173, 100.36076, -41.85138, -41.85138, 0.00, 1.00, 1.00
3798, 3798, 213.83173, 100.36076, -41.85138, -41.85138, 0.00, 1.00, 1.00
3799, 3799, 213.59918, 97.30839, -41.10348, -41.10348, 0.00, 1.00, 1.00
3800, 3800, 213.19318, 97.08826, -42.12812, -42.12812, 0.00, 1.00, 1.00
3801, 3801, 212.11234, 97.26618, -41.73806, -41.73806, 0.00, 1.00, 1.00
3802, 3802, 212.11234, 97.26618, -41.73806, -41.73806, 0.00, 1.00, 1.00
3803, 3803, 212.34488, 100.31855, -42.48595, -42.48595, 0.00, 1.00, 1.00
3804, 3804, 212.34488, 100.31855, -42.48595, -42.48595, 0.00, 1.00, 1.00
3805, 3805, 213.42572, 100.14063, -42.87601, -42.87601, 0.00, 1.00, 1.00
3806, 3806, 213.42572, 100.14063, -42.87601, -42.87601, 0.00, 1.00, 1.00
3807, 3807, 213.19318, 97.08826, -42.12812, -42.12812, 0.00, 1.00, 1.00
3808, 3808, 213.59918, 97.30839, -41.10348, -41.10348, 0.00, 1.00, 1.00
3809, 3809, 213.19318, 97.08826, -42.12812, -42.12812, 0.00, 1.00, 1.00
3810, 3810, 212.51834, 97.48631, -40.71342, -40.71342, 0.00, 1.00, 1.00
3811, 3811, 212.11234, 97.26618, -41.73806, -41.73806, 0.00, 1.00, 1.00
3812, 3812, 212.75089, 100.53867, -41.46132, -41.46132, 0.00, 1.00, 1.00
3813, 3813, 212.34488, 100.31855, -42.48595, -42.48595, 0.00, 1.00, 1.00
3814, 3814, 213.83173, 100.36076, -41.85138, -41.85138, 0.00, 1.00, 1.00
3815, 3815, 213.42572, 100.14063, -42.87601, -42.87601, 0.00, 1.00, 1.00
3816, 3816, 212.37524, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3817, 3817, 213.56882, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3818, 3818, 213.56882, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3819, 3819, 213.56882, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3820, 3820, 213.56882, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3821, 3821, 212.37524, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3822, 3822, 212.37524, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3823, 3823, 212.37524, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3824, 3824, 212.37524, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3825, 3825, 213.56882, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3826, 3826, 213.56882, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3827, 3827, 213.56882, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3828, 3828, 213.56882, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3829, 3829, 212.37524, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3830, 3830, 212.37524, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3831, 3831, 212.37524, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3832, 3832, 212.37524, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3833, 3833, 212.37524, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3834, 3834, 213.56882, 100.23903, -42.7179, -42.7179, 1.00, 1.00, 0.00
3835, 3835, 213.56882, 97.1226, -41.95432, -41.95432, 1.00, 1.00, 0.00
3836, 3836, 213.56882, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3837, 3837, 213.56882, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3838, 3838, 212.37524, 100.50433, -41.63512, -41.63512, 1.00, 1.00, 0.00
3839, 3839, 212.37524, 97.38791, -40.87153, -40.87153, 1.00, 1.00, 0.00
3840, 3840, 211.34354, 103.47715, -38.59573, -38.59573, 0.00, 1.00, 1.00
3841, 3841, 211.21603, 101.75593, -38.75339, -38.75339, 0.00, 1.00, 1.00
3842, 3842, 211.21603, 101.75593, -38.75339, -38.75339, 0.00, 1.00, 1.00
3843, 3843, 211.4523, 101.91199, -40.64817, -40.64817, 0.00, 1.00, 1.00
3844, 3844, 211.4523, 101.91199, -40.64817, -40.64817, 0.00, 1.00, 1.00
3845, 3845, 211.5798, 103.63322, -40.49051, -40.49051, 0.00, 1.00, 1.00
3846, 3846, 211.5798, 103.63322, -40.49051, -40.49051, 0.00, 1.00, 1.00
3847, 3847, 211.34354, 103.47715, -38.59573, -38.59573, 0.00, 1.00, 1.00
3848, 3848, 214.02661, 103.24947, -38.27992, -38.27992, 0.00, 1.00, 1.00
3849, 3849, 213.89911, 101.52825, -38.43758, -38.43758, 0.00, 1.00, 1.00
3850, 3850, 213.89911, 101.52825, -38.43758, -38.43758, 0.00, 1.00, 1.00
3851, 3851, 214.13538, 101.68432, -40.33237, -40.33237, 0.00, 1.00, 1.00
3852, 3852, 214.13538, 101.68432, -40.33237, -40.33237, 0.00, 1.00, 1.00
3853, 3853, 214.26288, 103.40554, -40.17471, -40.17471, 0.00, 1.00, 1.00
3854, 3854, 214.26288, 103.40554, -40.17471, -40.17471, 0.00, 1.00, 1.00
3855, 3855, 214.02661, 103.24947, -38.27992, -38.27992, 0.00, 1.00, 1.00
3856, 3856, 211.34354, 103.47715, -38.59573, -38.59573, 0.00, 1.00, 1.00
3857, 3857, 214.02661, 103.24947, -38.27992, -38.27992, 0.00, 1.00, 1.00
3858, 3858, 211.21603, 101.75593, -38.75339, -38.75339, 0.00, 1.00, 1.00
3859, 3859, 213.89911, 101.52825, -38.43758, -38.43758, 0.00, 1.00, 1.00
3860, 3860, 211.4523, 101.91199, -40.64817, -40.64817, 0.00, 1.00, 1.00
3861, 3861, 214.13538, 101.68432, -40.33237, -40.33237, 0.00, 1.00, 1.00
3862, 3862, 211.5798, 103.63322, -40.49051, -40.49051, 0.00, 1.00, 1.00
3863, 3863, 214.26288, 103.40554, -40.17471, -40.17471, 0.00, 1.00, 1.00
3864, 3864, 211.41211, 101.71281, -40.51291, -40.51291, 1.00, 1.00, 0.00
3865, 3865, 211.31656, 103.47703, -40.35131, -40.35131, 1.00, 1.00, 0.00
3866, 3866, 211.31656, 103.47703, -40.35131, -40.35131, 1.00, 1.00, 0.00
3867, 3867, 211.31656, 103.30093, -38.42872, -38.42872, 1.00, 1.00, 0.00
3868, 3868, 211.31656, 103.30093, -38.42872, -38.42872, 1.00, 1.00, 0.00
3869, 3869, 211.41211, 101.53671, -38.59031, -38.59031, 1.00, 1.00, 0.00
3870, 3870, 211.41211, 101.53671, -38.59031, -38.59031, 1.00, 1.00, 0.00
3871, 3871, 211.41211, 101.71281, -40.51291, -40.51291, 1.00, 1.00, 0.00
3872, 3872, 214.16235, 101.86054, -40.49937, -40.49937, 1.00, 1.00, 0.00
3873, 3873, 214.0668, 103.62476, -40.33778, -40.33778, 1.00, 1.00, 0.00
3874, 3874, 214.0668, 103.62476, -40.33778, -40.33778, 1.00, 1.00, 0.00
3875, 3875, 214.0668, 103.44866, -38.41519, -38.41519, 1.00, 1.00, 0.00
3876, 3876, 214.0668, 103.44866, -38.41519, -38.41519, 1.00, 1.00, 0.00
3877, 3877, 214.16235, 101.68444, -38.57678, -38.57678, 1.00, 1.00, 0.00
3878, 3878, 214.16235, 101.68444, -38.57678, -38.57678, 1.00, 1.00, 0.00
3879, 3879, 214.16235, 101.86054, -40.49937, -40.49937, 1.00, 1.00, 0.00
3880, 3880, 211.41211, 101.71281, -40.51291, -40.51291, 1.00, 1.00, 0.00
3881, 3881, 214.16235, 101.86054, -40.49937, -40.49937, 1.00, 1.00, 0.00
3882, 3882, 211.31656, 103.47703, -40.35131, -40.35131, 1.00, 1.00, 0.00
3883, 3883, 214.0668, 103.62476, -40.33778, -40.33778, 1.00, 1.00, 0.00
3884, 3884, 211.31656, 103.30093, -38.42872, -38.42872, 1.00, 1.00, 0.00
3885, 3885, 214.0668, 103.44866, -38.41519, -38.41519, 1.00, 1.00, 0.00
3886, 3886, 211.41211, 101.53671, -38.59031, -38.59031, 1.00, 1.00, 0.00
3887, 3887, 214.16235, 101.68444, -38.57678, -38.57678, 1.00, 1.00, 0.00
3888, 3888, 213.67284, 102.28359, -40.1231, -40.1231, 0.00, 1.00, 1.00
3889, 3889, 212.50377, 102.35607, -40.07588, -40.07588, 0.00, 1.00, 1.00
3890, 3890, 212.50377, 102.35607, -40.07588, -40.07588, 0.00, 1.00, 1.00
3891, 3891, 212.50377, 102.86933, -40.86376, -40.86376, 0.00, 1.00, 1.00
3892, 3892, 212.50377, 102.86933, -40.86376, -40.86376, 0.00, 1.00, 1.00
3893, 3893, 213.67284, 102.79685, -40.91098, -40.91098, 0.00, 1.00, 1.00
3894, 3894, 213.67284, 102.79685, -40.91098, -40.91098, 0.00, 1.00, 1.00
3895, 3895, 213.67284, 102.28359, -40.1231, -40.1231, 0.00, 1.00, 1.00
3896, 3896, 213.44029, 99.65038, -41.83848, -41.83848, 0.00, 1.00, 1.00
3897, 3897, 212.27122, 99.72286, -41.79126, -41.79126, 0.00, 1.00, 1.00
3898, 3898, 212.27122, 99.72286, -41.79126, -41.79126, 0.00, 1.00, 1.00
3899, 3899, 212.27122, 100.23612, -42.57914, -42.57914, 0.00, 1.00, 1.00
3900, 3900, 212.27122, 100.23612, -42.57914, -42.57914, 0.00, 1.00, 1.00
3901, 3901, 213.44029, 100.16364, -42.62636, -42.62636, 0.00, 1.00, 1.00
3902, 3902, 213.44029, 100.16364, -42.62636, -42.62636, 0.00, 1.00, 1.00
3903, 3903, 213.44029, 99.65038, -41.83848, -41.83848, 0.00, 1.00, 1.00
3904, 3904, 213.67284, 102.28359, -40.1231, -40.1231, 0.00, 1.00, 1.00
3905, 3905, 213.44029, 99.65038, -41.83848, -41.83848, 0.00, 1.00, 1.00
3906, 3906, 212.50377, 102.35607, -40.07588, -40.07588, 0.00, 1.00, 1.00
3907, 3907, 212.27122, 99.72286, -41.79126, -41.79126, 0.00, 1.00, 1.00
3908, 3908, 212.50377, 102.86933, -40.86376, -40.86376, 0.00, 1.00, 1.00
3909, 3909, 212.27122, 100.23612, -42.57914, -42.57914, 0.00, 1.00, 1.00
3910, 3910, 213.67284, 102.79685, -40.91098, -40.91098, 0.00, 1.00, 1.00
3911, 3911, 213.44029, 100.16364, -42.62636, -42.62636, 0.00, 1.00, 1.00
3912, 3912, 212.37524, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3913, 3913, 213.56882, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3914, 3914, 213.56882, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3915, 3915, 213.56882, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3916, 3916, 213.56882, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3917, 3917, 212.37524, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3918, 3918, 212.37524, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3919, 3919, 212.37524, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3920, 3920, 212.37524, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3921, 3921, 213.56882, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3922, 3922, 213.56882, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3923, 3923, 213.56882, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3924, 3924, 213.56882, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3925, 3925, 212.37524, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3926, 3926, 212.37524, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3927, 3927, 212.37524, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3928, 3928, 212.37524, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3929, 3929, 212.37524, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3930, 3930, 213.56882, 102.86073, -40.86937, -40.86937, 1.00, 1.00, 0.00
3931, 3931, 213.56882, 100.17225, -42.62075, -42.62075, 1.00, 1.00, 0.00
3932, 3932, 213.56882, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3933, 3933, 213.56882, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3934, 3934, 212.37524, 102.34747, -40.08149, -40.08149, 1.00, 1.00, 0.00
3935, 3935, 212.37524, 99.65899, -41.83287, -41.83287, 1.00, 1.00, 0.00
3936, 3936, 174.17007, 57.72569, -3.53662, -3.53662, 0.00, 1.00, 0.00
3937, 3937, 182.0582, 57.8207, -3.35257, -3.35257, 0.00, 1.00, 0.00
3938, 3938, 182.0582, 57.8207, -3.35257, -3.35257, 0.00, 1.00, 0.00
3939, 3939, 181.96982, 56.16868, 1.28771, 1.28771, 0.00, 1.00, 0.00
3940, 3940, 181.96982, 56.16868, 1.28771, 1.28771, 0.00, 1.00, 0.00
3941, 3941, 174.0817, 56.07367, 1.10366, 1.10366, 0.00, 1.00, 0.00
3942, 3942, 174.0817, 56.07367, 1.10366, 1.10366, 0.00, 1.00, 0.00
3943, 3943, 174.17007, 57.72569, -3.53662, -3.53662, 0.00, 1.00, 0.00
3944, 3944, 174.30823, 50.93435, -5.95182, -5.95182, 0.00, 1.00, 0.00
3945, 3945, 182.19635, 51.02936, -5.76778, -5.76778, 0.00, 1.00, 0.00
3946, 3946, 182.19635, 51.02936, -5.76778, -5.76778, 0.00, 1.00, 0.00
3947, 3947, 182.10797, 49.37733, -1.1275, -1.1275, 0.00, 1.00, 0.00
3948, 3948, 182.10797, 49.37733, -1.1275, -1.1275, 0.00, 1.00, 0.00
3949, 3949, 174.21985, 49.28233, -1.31154, -1.31154, 0.00, 1.00, 0.00
3950, 3950, 174.21985, 49.28233, -1.31154, -1.31154, 0.00, 1.00, 0.00
3951, 3951, 174.30823, 50.93435, -5.95182, -5.95182, 0.00, 1.00, 0.00
3952, 3952, 174.17007, 57.72569, -3.53662, -3.53662, 0.00, 1.00, 0.00
3953, 3953, 174.30823, 50.93435, -5.95182, -5.95182, 0.00, 1.00, 0.00
3954, 3954, 182.0582, 57.8207, -3.35257, -3.35257, 0.00, 1.00, 0.00
3955, 3955, 182.19635, 51.02936, -5.76778, -5.76778, 0.00, 1.00, 0.00
3956, 3956, 181.96982, 56.16868, 1.28771, 1.28771, 0.00, 1.00, 0.00
3957, 3957, 182.10797, 49.37733, -1.1275, -1.1275, 0.00, 1.00, 0.00
3958, 3958, 174.0817, 56.07367, 1.10366, 1.10366, 0.00, 1.00, 0.00
3959, 3959, 174.21985, 49.28233, -1.31154, -1.31154, 0.00, 1.00, 0.00
3960, 3960, 174.30405, 50.85626, -5.73247, -5.73247, 0.00, 1.00, 1.00
3961, 3961, 182.19217, 50.95127, -5.54844, -5.54844, 0.00, 1.00, 1.00
3962, 3962, 182.19217, 50.95127, -5.54844, -5.54844, 0.00, 1.00, 1.00
3963, 3963, 182.18292, 51.6885, -5.53334, -5.53334, 0.00, 1.00, 1.00
3964, 3964, 182.18292, 51.6885, -5.53334, -5.53334, 0.00, 1.00, 1.00
3965, 3965, 174.2948, 51.59349, -5.71737, -5.71737, 0.00, 1.00, 1.00
3966, 3966, 174.2948, 51.59349, -5.71737, -5.71737, 0.00, 1.00, 1.00
3967, 3967, 174.30405, 50.85626, -5.73247, -5.73247, 0.00, 1.00, 1.00
3968, 3968, 174.20267, 50.76503, -1.34002, -1.34002, 0.00, 1.00, 1.00
3969, 3969, 182.09079, 50.86003, -1.15598, -1.15598, 0.00, 1.00, 1.00
3970, 3970, 182.09079, 50.86003, -1.15598, -1.15598, 0.00, 1.00, 1.00
3971, 3971, 182.08154, 51.59727, -1.14088, -1.14088, 0.00, 1.00, 1.00
3972, 3972, 182.08154, 51.59727, -1.14088, -1.14088, 0.00, 1.00, 1.00
3973, 3973, 174.19342, 51.50226, -1.32492, -1.32492, 0.00, 1.00, 1.00
3974, 3974, 174.19342, 51.50226, -1.32492, -1.32492, 0.00, 1.00, 1.00
3975, 3975, 174.20267, 50.76503, -1.34002, -1.34002, 0.00, 1.00, 1.00
3976, 3976, 174.30405, 50.85626, -5.73247, -5.73247, 0.00, 1.00, 1.00
3977, 3977, 174.20267, 50.76503, -1.34002, -1.34002, 0.00, 1.00, 1.00
3978, 3978, 182.19217, 50.95127, -5.54844, -5.54844, 0.00, 1.00, 1.00
3979, 3979, 182.09079, 50.86003, -1.15598, -1.15598, 0.00, 1.00, 1.00
3980, 3980, 182.18292, 51.6885, -5.53334, -5.53334, 0.00, 1.00, 1.00
3981, 3981, 182.08154, 51.59727, -1.14088, -1.14088, 0.00, 1.00, 1.00
3982, 3982, 174.2948, 51.59349, -5.71737, -5.71737, 0.00, 1.00, 1.00
3983, 3983, 174.19342, 51.50226, -1.32492, -1.32492, 0.00, 1.00, 1.00
3984, 3984, 177.38248, 51.29539, -1.30253, -1.30253, 0.00, 1.00, 1.00
3985, 3985, 178.45477, 51.49504, -1.70547, -1.70547, 0.00, 1.00, 1.00
3986, 3986, 178.45477, 51.49504, -1.70547, -1.70547, 0.00, 1.00, 1.00
3987, 3987, 178.1958, 54.52838, -0.89174, -0.89174, 0.00, 1.00, 1.00
3988, 3988, 178.1958, 54.52838, -0.89174, -0.89174, 0.00, 1.00, 1.00
3989, 3989, 177.1235, 54.32873, -0.48879, -0.48879, 0.00, 1.00, 1.00
3990, 3990, 177.1235, 54.32873, -0.48879, -0.48879, 0.00, 1.00, 1.00
3991, 3991, 177.38248, 51.29539, -1.30253, -1.30253, 0.00, 1.00, 1.00
3992, 3992, 177.80722, 51.05976, -0.28899, -0.28899, 0.00, 1.00, 1.00
3993, 3993, 178.87952, 51.25941, -0.69194, -0.69194, 0.00, 1.00, 1.00
3994, 3994, 178.87952, 51.25941, -0.69194, -0.69194, 0.00, 1.00, 1.00
3995, 3995, 178.62054, 54.29275, 0.12179, 0.12179, 0.00, 1.00, 1.00
3996, 3996, 178.62054, 54.29275, 0.12179, 0.12179, 0.00, 1.00, 1.00
3997, 3997, 177.54825, 54.09311, 0.52474, 0.52474, 0.00, 1.00, 1.00
3998, 3998, 177.54825, 54.09311, 0.52474, 0.52474, 0.00, 1.00, 1.00
3999, 3999, 177.80722, 51.05976, -0.28899, -0.28899, 0.00, 1.00, 1.00
4000, 4000, 177.38248, 51.29539, -1.30253, -1.30253, 0.00, 1.00, 1.00
4001, 4001, 177.80722, 51.05976, -0.28899, -0.28899, 0.00, 1.00, 1.00
4002, 4002, 178.45477, 51.49504, -1.70547, -1.70547, 0.00, 1.00, 1.00
4003, 4003, 178.87952, 51.25941, -0.69194, -0.69194, 0.00, 1.00, 1.00
