event_id,duration_us,is_draw,action_name,marker_stack,top_marker,asset_marker,material,leaf_marker,num_indices,index_bucket,num_instances,pipeline,blend_state,depth_state,color_write_mask,render_targets,depth_target,texture_key,bound_resources,min_duration_us,max_duration_us
1122,7.168000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 23 l: 0) > Material 23 > SECT1.g3d_144,Native Render,Native SECT1.g2d (m: 23 l: 0),23,SECT1.g3d_144,1290,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,18.432000
1130,1.433600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 23 l: 0) > Material 23 > SECT1.g3d_142,Native Render,Native SECT1.g2d (m: 23 l: 0),23,SECT1.g3d_142,528,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,13.312000
1138,118.784000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 23 l: 0) > Material 23 > SECT1.g3d_111,Native Render,Native SECT1.g2d (m: 23 l: 0),23,SECT1.g3d_111,3168,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 32) pallete: 0 (ResourceId::12160) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",26.624000,748.544000
1151,26.419200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 13 l: 0) > Material 13 > SECT1.g3d_97,Native Render,Native SECT1.g2d (m: 13 l: 0),13,SECT1.g3d_97,441,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12000) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12000) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,36.864000
1164,0.204800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 17 l: 0) > Material 17 > SECT1.g3d_5_0_7,Native Render,Native SECT1.g2d (m: 17 l: 0),17,SECT1.g3d_5_0_7,234,49-256,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
1172,5.632000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 17 l: 0) > Material 17 > SECT1.g3d_5_0_4,Native Render,Native SECT1.g2d (m: 17 l: 0),17,SECT1.g3d_5_0_4,1218,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,18.432000
1180,9.113600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 17 l: 0) > Material 17 > SECT1.g3d_96,Native Render,Native SECT1.g2d (m: 17 l: 0),17,SECT1.g3d_96,99,49-256,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12064) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,23.552000
1193,30.515200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_4_0_49,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_4_0_49,564,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",1.024000,58.368000
1201,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_2_0_81,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_2_0_81,153,49-256,1,,,,,,,(none),,0.000000,0.000000
1209,4.300800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_2_0_79,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_2_0_79,411,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,17.408000
1217,0.307200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_2_0_25,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_2_0_25,1182,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,3.072000
1225,34.611200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_193,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_193,1086,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",5.120000,52.224000
1233,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_191,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_191,411,257-1024,1,,,,,,,(none),,0.000000,0.000000
1241,11.161600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 6 l: 0) > Material 6 > SECT1.g3d_95,Native Render,Native SECT1.g2d (m: 6 l: 0),6,SECT1.g3d_95,720,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::11888) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,29.696000
1254,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 28 l: 0) > Material 28 > SECT1.g3d_4_0_22,Native Render,Native SECT1.g2d (m: 28 l: 0),28,SECT1.g3d_4_0_22,1215,1025-4096,1,,,,,,,(none),,0.000000,0.000000
1262,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 28 l: 0) > Material 28 > SECT1.g3d_2_0_19,Native Render,Native SECT1.g2d (m: 28 l: 0),28,SECT1.g3d_2_0_19,1020,257-1024,1,,,,,,,(none),,0.000000,0.000000
1270,1.638400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 28 l: 0) > Material 28 > SECT1.g3d_136,Native Render,Native SECT1.g2d (m: 28 l: 0),28,SECT1.g3d_136,804,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,10.240000
1278,7.065600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 28 l: 0) > Material 28 > SECT1.g3d_109,Native Render,Native SECT1.g2d (m: 28 l: 0),28,SECT1.g3d_109,804,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",1.024000,25.600000
1286,3.072000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 28 l: 0) > Material 28 > SECT1.g3d_88,Native Render,Native SECT1.g2d (m: 28 l: 0),28,SECT1.g3d_88,804,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12240) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,9.216000
1299,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 26 l: 0) > Material 26 > SECT1.g3d_4_0_17,Native Render,Native SECT1.g2d (m: 26 l: 0),26,SECT1.g3d_4_0_17,1992,1025-4096,1,,,,,,,(none),,0.000000,0.000000
1307,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 26 l: 0) > Material 26 > SECT1.g3d_2_0_67,Native Render,Native SECT1.g2d (m: 26 l: 0),26,SECT1.g3d_2_0_67,264,257-1024,1,,,,,,,(none),,0.000000,0.000000
1315,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 26 l: 0) > Material 26 > SECT1.g3d_2_0_17,Native Render,Native SECT1.g2d (m: 26 l: 0),26,SECT1.g3d_2_0_17,2190,1025-4096,1,,,,,,,(none),,0.000000,0.000000
1323,6.246400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 26 l: 0) > Material 26 > SECT1.g3d_137,Native Render,Native SECT1.g2d (m: 26 l: 0),26,SECT1.g3d_137,1026,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 64) pallete: 0 (ResourceId::12208) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 64) pallete: 0 (ResourceId::12208) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,24.576000
1331,8.294400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 26 l: 0) > Material 26 > SECT1.g3d_108,Native Render,Native SECT1.g2d (m: 26 l: 0),26,SECT1.g3d_108,1026,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 64) pallete: 0 (ResourceId::12208) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 64) pallete: 0 (ResourceId::12208) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",1.024000,12.288000
